集計年,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2019,G,情報通信業,30～34歳,31.8313,101.0372,483.0131
2019,G,情報通信業,35～39歳,37.264,116.9954,564.1633
2019,G,情報通信業,40～44歳,42.2918,151.5429,659.0449
2019,G,情報通信業,45～49歳,45.1637,164.2677,706.2319
2019,G,情報通信業,50～54歳,50.1087,197.3454,798.6493
2019,G,情報通信業,55～59歳,50.7553,190.6219,799.6857
2019,G,情報通信業,60～64歳,31.3968,95.7117,472.4735
2019,G,情報通信業,65～69歳,28.8623,62.2317,408.5794
2019,G,情報通信業,70歳～,27.4821,78.9448,408.7305
2019,H,運輸業，郵便業,年齢計,27.9728,62.0669,397.7409
2019,H,運輸業，郵便業,～19歳,18.0427,12.516,229.0287
2019,H,運輸業，郵便業,20～24歳,21.0711,44.2096,297.0633
2019,H,運輸業，郵便業,25～29歳,24.6702,68.0961,364.138
2019,H,運輸業，郵便業,30～34歳,27.432,75.0561,404.2403
2019,H,運輸業，郵便業,35～39歳,28.6837,68.3539,412.5577
2019,H,運輸業，郵便業,40～44歳,30.1064,75.5346,436.811
2019,H,運輸業，郵便業,45～49歳,30.4477,71.4951,436.8674
2019,H,運輸業，郵便業,50～54歳,30.0478,64.3741,424.9475
2019,H,運輸業，郵便業,55～59歳,29.979,71.0218,430.7697
2019,H,運輸業，郵便業,60～64歳,24.5749,33.6961,328.5946
2019,H,運輸業，郵便業,65～69歳,22.6098,14.637,285.9551
2019,H,運輸業，郵便業,70歳～,21.9957,10.7049,274.6531
2019,I,卸売業，小売業,年齢計,31.3216,94.8568,470.7164
2019,I,卸売業，小売業,～19歳,17.5531,8.2209,218.8581
2019,I,卸売業，小売業,20～24歳,21.0753,32.0984,285.0023
2019,I,卸売業，小売業,25～29歳,24.1357,67.5335,357.1619
2019,I,卸売業，小売業,30～34歳,27.1971,80.4144,406.7791
2019,I,卸売業，小売業,35～39歳,30.5882,91.0861,458.1443
2019,I,卸売業，小売業,40～44歳,33.2855,105.134,504.5598
2019,I,卸売業，小売業,45～49歳,36.2858,121.6644,557.0942
2019,I,卸売業，小売業,50～54歳,38.882,135.3966,601.9804
2019,I,卸売業，小売業,55～59歳,38.0051,127.1228,583.1841
2019,I,卸売業，小売業,60～64歳,27.1172,60.3809,385.7878
2019,I,卸売業，小売業,65～69歳,23.587,32.1999,315.2434
2019,I,卸売業，小売業,70歳～,22.3062,22.0024,289.6768
2019,J,金融業，保険業,年齢計,36.5538,145.3901,584.0358
2019,J,金融業，保険業,～19歳,16.7775,9.9989,211.3289
2019,J,金融業，保険業,20～24歳,21.9185,43.7763,306.7979
2019,J,金融業，保険業,25～29歳,25.6049,103.3274,410.5861
2019,J,金融業，保険業,30～34歳,32.2004,133.4978,519.9021
2019,J,金融業，保険業,35～39歳,36.9982,156.2968,600.275
2019,J,金融業，保険業,40～44歳,40.0536,169.2498,649.8931
2019,J,金融業，保険業,45～49歳,44.0178,189.1162,717.3295
2019,J,金融業，保険業,50～54歳,47.68,210.6707,782.8306
2019,J,金融業，保険業,55～59歳,42.3933,159.5877,668.3074
2019,J,金融業，保険業,60～64歳,31.0803,85.339,458.3031
2019,J,金融業，保険業,65～69歳,31.2398,80.4474,455.3246
2019,J,金融業，保険業,70歳～,33.8973,93.1468,499.9143
2019,K,不動産業，物品賃貸業,年齢計,32.1851,105.5129,491.7338
2019,K,不動産業，物品賃貸業,～19歳,17.66,18.9471,230.8676
2019,K,不動産業，物品賃貸業,20～24歳,22.4763,33.6026,303.318
2019,K,不動産業，物品賃貸業,25～29歳,25.5871,79.2285,386.2737
2019,K,不動産業，物品賃貸業,30～34歳,29.0526,101.759,450.3907
2019,K,不動産業，物品賃貸業,35～39歳,32.9732,120.2133,515.8912
2019,K,不動産業，物品賃貸業,40～44歳,36.038,132.9159,565.3713
2019,K,不動産業，物品賃貸業,45～49歳,37.4718,136.1911,585.8525
2019,K,不動産業，物品賃貸業,50～54歳,42.1401,154.1234,659.8051
2019,K,不動産業，物品賃貸業,55～59歳,39.4067,138.5954,611.4759
2019,K,不動産業，物品賃貸業,60～64歳,28.0061,63.0648,399.1374
2019,K,不動産業，物品賃貸業,65～69歳,21.2849,21.3302,276.7496
2019,K,不動産業，物品賃貸業,70歳～,19.8326,19.0063,256.9978
2019,L,学術研究，専門・技術サービス業,年齢計,38.4839,139.3024,601.109
2019,L,学術研究，専門・技術サービス業,～19歳,17.4982,14.528,224.5061
2019,L,学術研究，専門・技術サービス業,20～24歳,22.6782,40.2891,312.4279
2019,L,学術研究，専門・技術サービス業,25～29歳,26.9121,83.2167,406.1617
2019,L,学術研究，専門・技術サービス業,30～34歳,32.3002,113.2446,500.8465
2019,L,学術研究，専門・技術サービス業,35～39歳,38.0457,142.375,598.9234
2019,L,学術研究，専門・技術サービス業,40～44歳,42.0643,156.9832,661.7544
2019,L,学術研究，専門・技術サービス業,45～49歳,44.4922,173.195,707.1016
2019,L,学術研究，専門・技術サービス業,50～54歳,47.965,195.7877,771.3674
2019,L,学術研究，専門・技術サービス業,55～59歳,49.2842,206.3968,797.8072
2019,L,学術研究，専門・技術サービス業,60～64歳,37.4979,102.2447,552.2198
2019,L,学術研究，専門・技術サービス業,65～69歳,34.4205,64.5266,477.5722
2019,L,学術研究，専門・技術サービス業,70歳～,28.1591,44.5497,382.4587
2019,M,宿泊業，飲食サービス業,年齢計,24.9039,34.5175,333.3639
2019,M,宿泊業，飲食サービス業,～19歳,17.6782,4.863,217.0018
2019,M,宿泊業，飲食サービス業,20～24歳,19.5664,18.3266,253.124
2019,M,宿泊業，飲食サービス業,25～29歳,21.6513,31.9865,291.8026
2019,M,宿泊業，飲食サービス業,30～34歳,24.713,34.4384,330.9939
2019,M,宿泊業，飲食サービス業,35～39歳,25.917,44.4374,355.442
2019,M,宿泊業，飲食サービス業,40～44歳,28.3256,49.5973,389.5047
2019,M,宿泊業，飲食サービス業,45～49歳,28.3874,45.2798,385.9286
2019,M,宿泊業，飲食サービス業,50～54歳,28.1537,40.344,378.1884
2019,M,宿泊業，飲食サービス業,55～59歳,27.7201,38.4271,371.0688
2019,M,宿泊業，飲食サービス業,60～64歳,23.3607,17.2639,297.592
2019,M,宿泊業，飲食サービス業,65～69歳,19.8454,8.8123,246.9573
2019,M,宿泊業，飲食サービス業,70歳～,17.7645,5.0858,218.26
2019,N,生活関連サービス業，娯楽業,年齢計,26.3751,44.3664,360.8671
2019,N,生活関連サービス業，娯楽業,～19歳,18.245,4.7199,223.6604
2019,N,生活関連サービス業，娯楽業,20～24歳,20.5348,17.0874,263.5044
2019,N,生活関連サービス業，娯楽業,25～29歳,22.9966,34.5493,310.5089
2019,N,生活関連サービス業，娯楽業,30～34歳,25.6927,39.8779,348.1897
2019,N,生活関連サービス業，娯楽業,35～39歳,28.9577,54.8225,402.3145
2019,N,生活関連サービス業，娯楽業,40～44歳,30.0483,59.6652,420.2445
2019,N,生活関連サービス業，娯楽業,45～49歳,30.825,65.1672,435.0674
2019,N,生活関連サービス業，娯楽業,50～54歳,30.8886,63.8058,434.4687
2019,N,生活関連サービス業，娯楽業,55～59歳,28.5932,55.3727,398.4917
2019,N,生活関連サービス業，娯楽業,60～64歳,22.9822,27.1201,302.906
2019,N,生活関連サービス業，娯楽業,65～69歳,19.4308,11.5123,244.6821
2019,N,生活関連サービス業，娯楽業,70歳～,18.7073,9.3468,233.834
2019,O,教育，学習支援業,年齢計,37.8832,134.2997,588.8984
2019,O,教育，学習支援業,～19歳,17.3295,4.9275,212.8815
2019,O,教育，学習支援業,20～24歳,21.0632,40.0699,292.8282
2019,O,教育，学習支援業,25～29歳,24.9274,67.3489,366.4779
2019,O,教育，学習支援業,30～34歳,29.6428,85.2092,440.9222
2019,O,教育，学習支援業,35～39歳,34.3973,110.2348,523.0023
2019,O,教育，学習支援業,40～44歳,38.6785,136.7125,600.854
2019,O,教育，学習支援業,45～49歳,42.1719,161.1299,667.1928
2019,O,教育，学習支援業,50～54歳,46.8856,189.2105,751.8375
2019,O,教育，学習支援業,55～59歳,49.8964,205.3186,804.0755
2019,O,教育，学習支援業,60～64歳,47.417,184.4396,753.4436
2019,O,教育，学習支援業,65～69歳,42.8235,150.504,664.3861
2019,O,教育，学習支援業,70歳～,33.8507,84.1101,490.3187
2019,P,医療，福祉,年齢計,28.4174,69.062,410.0706
2019,P,医療，福祉,～19歳,17.1348,9.3778,214.995
2019,P,医療，福祉,20～24歳,22.163,38.7851,304.7406
2019,P,医療，福祉,25～29歳,24.8961,60.2004,358.9539
2019,P,医療，福祉,30～34歳,27.0057,66.1309,390.1999
2019,P,医療，福祉,35～39歳,28.2259,71.253,409.9633
2019,P,医療，福祉,40～44歳,30.0972,77.4551,438.622
2019,P,医療，福祉,45～49歳,30.2819,81.2491,444.6321
2019,P,医療，福祉,50～54歳,31.5049,81.6596,459.7188
2019,P,医療，福祉,55～59歳,31.4571,84.2972,461.7827
2019,P,医療，福祉,60～64歳,29.9927,60.0519,419.9638
2019,P,医療，福祉,65～69歳,27.4887,38.7124,368.5772
2019,P,医療，福祉,70歳～,32.996,34.1619,430.1137
2019,Q,複合サービス事業,年齢計,29.9011,102.2048,461.0179
2019,Q,複合サービス事業,～19歳,17.6896,25.4547,237.7293
2019,Q,複合サービス事業,20～24歳,19.7019,53.4382,289.8614
2019,Q,複合サービス事業,25～29歳,23.0291,75.8114,352.1602
2019,Q,複合サービス事業,30～34歳,25.4174,81.128,386.1373
2019,Q,複合サービス事業,35～39歳,28.3419,97.8825,437.9852
2019,Q,複合サービス事業,40～44歳,32.0448,118.1429,502.6807
2019,Q,複合サービス事業,45～49歳,34.8446,131.2906,549.4255
2019,Q,複合サービス事業,50～54歳,35.5793,128.5809,555.5323
2019,Q,複合サービス事業,55～59歳,37.2239,132.2543,578.9409
2019,Q,複合サービス事業,60～64歳,23.5463,44.9038,327.4596
2019,Q,複合サービス事業,65～69歳,19.4772,19.3327,253.0595
2019,Q,複合サービス事業,70歳～,19.1753,21.0797,251.1834
2019,R,サービス業（他に分類されないもの）,年齢計,26.4729,56.1672,373.842
2019,R,サービス業（他に分類されないもの）,～19歳,18.3378,10.6424,230.6962
2019,R,サービス業（他に分類されないもの）,20～24歳,20.8673,24.9844,275.3916
2019,R,サービス業（他に分類されないもの）,25～29歳,23.3599,46.6631,326.9822
2019,R,サービス業（他に分類されないもの）,30～34歳,25.1927,56.1154,358.4275
2019,R,サービス業（他に分類されないもの）,35～39歳,27.8338,65.3585,399.364
2019,R,サービス業（他に分類されないもの）,40～44歳,28.6006,68.776,411.983
2019,R,サービス業（他に分類されないもの）,45～49歳,29.6777,71.4923,427.625
2019,R,サービス業（他に分類されないもの）,50～54歳,29.7664,70.2651,427.4613
2019,R,サービス業（他に分類されないもの）,55～59歳,29.6363,72.9571,428.5933
2019,R,サービス業（他に分類されないもの）,60～64歳,23.4906,37.7884,319.6761
2019,R,サービス業（他に分類されないもの）,65～69歳,21.2266,16.3754,271.0945
2019,R,サービス業（他に分類されないもの）,70歳～,19.0552,8.7481,237.4103
2020,C,鉱業，採石業，砂利採取業,年齢計,33.8595,126.1691,532.4828
2020,C,鉱業，採石業，砂利採取業,～19歳,18.684,22.233,246.441
2020,C,鉱業，採石業，砂利採取業,20～24歳,21.6113,63.8811,323.2164
2020,C,鉱業，採石業，砂利採取業,25～29歳,25.9584,89.1475,400.6483
2020,C,鉱業，採石業，砂利採取業,30～34歳,30.3097,117.1852,480.9012
2020,C,鉱業，採石業，砂利採取業,35～39歳,34.3748,116.5852,529.0833
2020,C,鉱業，採石業，砂利採取業,40～44歳,34.5617,127.1685,541.9087
2020,C,鉱業，採石業，砂利採取業,45～49歳,36.6901,142.8629,583.1435
2020,C,鉱業，採石業，砂利採取業,50～54歳,39.2166,158.0596,628.6586
2020,C,鉱業，採石業，砂利採取業,55～59歳,42.0446,187.2486,691.7839
2020,C,鉱業，採石業，砂利採取業,60～64歳,29.6042,90.1595,445.4096
2020,C,鉱業，採石業，砂利採取業,65～69歳,24.8811,44.3537,342.9263
2020,C,鉱業，採石業，砂利採取業,70歳～,22.8238,45.7125,319.5975
2020,D,建設業,年齢計,33.3488,104.1142,504.2998
2020,D,建設業,～19歳,19.5739,10.5332,245.4199
2020,D,建設業,20～24歳,22.1038,46.2897,311.5353
2020,D,建設業,25～29歳,25.3804,84.5439,389.1091
2020,D,建設業,30～34歳,28.6568,95.2204,439.1016
2020,D,建設業,35～39歳,32.2201,101.4601,488.1011
2020,D,建設業,40～44歳,35.3128,118.2894,542.0433
2020,D,建設業,45～49歳,38.4365,139.6892,600.9271
2020,D,建設業,50～54歳,40.3582,138.4,622.6979
2020,D,建設業,55～59歳,40.9597,136.2292,627.7458
2020,D,建設業,60～64歳,34.719,83.59,500.2176
2020,D,建設業,65～69歳,29.3638,48.6949,401.0609
2020,D,建設業,70歳～,25.7283,38.8677,347.6073
2020,E,製造業,年齢計,29.8282,103.5724,461.5111
2020,E,製造業,～19歳,17.8465,14.952,229.1099
2020,E,製造業,20～24歳,19.7801,48.8903,286.2515
2020,E,製造業,25～29歳,22.8846,71.2113,345.8266
2020,E,製造業,30～34歳,25.8392,88.471,398.5413
2020,E,製造業,35～39歳,29.2462,106.9907,457.9454
2020,E,製造業,40～44歳,31.6568,115.6474,495.5291
2020,E,製造業,45～49歳,34.0394,127.1555,535.6283
2020,E,製造業,50～54歳,36.9028,143.1251,585.9589
2020,E,製造業,55～59歳,37.3822,141.2854,589.8717
2020,E,製造業,60～64歳,26.3788,71.2815,387.8275
2020,E,製造業,65～69歳,22.5625,33.1063,303.8568
2020,E,製造業,70歳～,22.0488,29.6736,294.2596
2020,F,電気・ガス・熱供給・水道業,年齢計,40.2543,124.3572,607.4089
2020,F,電気・ガス・熱供給・水道業,～19歳,17.7361,21.3188,234.1517
2020,F,電気・ガス・熱供給・水道業,20～24歳,22.0031,60.3346,324.3715
2020,F,電気・ガス・熱供給・水道業,25～29歳,27.6035,85.2138,416.4562
2020,F,電気・ガス・熱供給・水道業,30～34歳,33.4261,96.1091,497.2219
2020,F,電気・ガス・熱供給・水道業,35～39歳,38.8227,119.9469,585.8193
2020,F,電気・ガス・熱供給・水道業,40～44歳,43.2755,129.0073,648.3138
2020,F,電気・ガス・熱供給・水道業,45～49歳,48.1345,153.16,730.7745
2020,F,電気・ガス・熱供給・水道業,50～54歳,52.1283,162.8545,788.3946
2020,F,電気・ガス・熱供給・水道業,55～59歳,51.8533,169.4689,791.7085
2020,F,電気・ガス・熱供給・水道業,60～64歳,27.5516,91.9998,422.6189
2020,F,電気・ガス・熱供給・水道業,65～69歳,24.1234,50.2544,339.7347
2020,F,電気・ガス・熱供給・水道業,70歳～,24.7456,42.8606,339.8072
2020,G,情報通信業,年齢計,38.2997,130.2108,589.8066
2020,G,情報通信業,～19歳,17.327,8.4176,216.3418
2020,G,情報通信業,20～24歳,22.8107,31.6986,305.4265
2020,G,情報通信業,25～29歳,26.5938,75.4446,394.5703
2020,G,情報通信業,30～34歳,31.6187,97.8247,477.2492
2020,G,情報通信業,35～39歳,35.9376,125.3611,556.6122
2020,G,情報通信業,40～44歳,41.2704,148.3508,643.5957
2020,G,情報通信業,45～49歳,45.9968,160.8324,712.7934
2020,G,情報通信業,50～54歳,50.2329,199.6242,802.4187
2020,G,情報通信業,55～59歳,54.4074,213.2877,866.1769
2020,G,情報通信業,60～64歳,38.7793,117.8293,583.1809
2020,G,情報通信業,65～69歳,32.6149,67.6297,459.0088
2020,G,情報通信業,70歳～,28.814,16.6002,362.3687
2020,H,運輸業，郵便業,年齢計,27.6334,63.9465,395.547
2020,H,運輸業，郵便業,～19歳,18.4522,16.8888,238.3153
2020,H,運輸業，郵便業,20～24歳,21.5496,40.7154,299.3105
2020,H,運輸業，郵便業,25～29歳,23.9529,62.7473,350.1822
2020,H,運輸業，郵便業,30～34歳,26.4705,66.7957,384.4419
2020,H,運輸業，郵便業,35～39歳,28.1273,71.843,409.3704
2020,H,運輸業，郵便業,40～44歳,29.1629,72.7599,422.7144
2020,H,運輸業，郵便業,45～49歳,29.6403,72.537,428.2207
2020,H,運輸業，郵便業,50～54歳,29.8886,69.8979,428.5617
2020,H,運輸業，郵便業,55～59歳,29.8827,73.4584,432.0503
2020,H,運輸業，郵便業,60～64歳,24.2933,37.5538,329.0729
2020,H,運輸業，郵便業,65～69歳,21.7048,17.6642,278.1213
2020,H,運輸業，郵便業,70歳～,20.3075,14.0346,257.725
2020,I,卸売業，小売業,年齢計,30.7954,90.3169,459.862
2020,I,卸売業，小売業,～19歳,17.3167,10.2017,218.0019
2020,I,卸売業，小売業,20～24歳,20.8312,32.4332,282.4072
2020,I,卸売業，小売業,25～29歳,24.1862,68.1991,358.4332
2020,I,卸売業，小売業,30～34歳,26.7877,78.9356,400.3882
2020,I,卸売業，小売業,35～39歳,30.2346,91.8074,454.6223
2020,I,卸売業，小売業,40～44歳,33.4516,102.9425,504.3618
2020,I,卸売業，小売業,45～49歳,35.4548,113.3916,538.8495
2020,I,卸売業，小売業,50～54歳,38.2359,127.8844,586.7146
2020,I,卸売業，小売業,55～59歳,37.3263,118.0035,565.9193
2020,I,卸売業，小売業,60～64歳,26.3042,54.7771,370.427
2020,I,卸売業，小売業,65～69歳,23.7732,26.5362,311.8149
2020,I,卸売業，小売業,70歳～,22.9281,20.2199,295.3572
2020,J,金融業，保険業,年齢計,37.4433,134.5967,583.9162
2020,J,金融業，保険業,～19歳,16.915,17.3898,220.3695
2020,J,金融業，保険業,20～24歳,22.0007,39.9779,303.986
2020,J,金融業，保険業,25～29歳,26.2471,90.2296,405.1944
2020,J,金融業，保険業,30～34歳,32.3147,118.7401,506.5161
2020,J,金融業，保険業,35～39歳,38.1471,142.318,600.0831
2020,J,金融業，保険業,40～44歳,42.3727,162.1822,670.6542
2020,J,金融業，保険業,45～49歳,44.2974,174.867,706.4357
2020,J,金融業，保険業,50～54歳,48.3252,192.5567,772.4594
2020,J,金融業，保険業,55～59歳,43.6009,157.4678,680.6787
2020,J,金融業，保険業,60～64歳,32.7567,86.976,480.0563
2020,J,金融業，保険業,65～69歳,34.0211,67.7717,476.0249
2020,J,金融業，保険業,70歳～,34.6925,73.7171,490.0271
2020,K,不動産業，物品賃貸業,年齢計,33.344,109.7576,509.8861
2020,K,不動産業，物品賃貸業,～19歳,17.9282,10.842,225.9802
2020,K,不動産業，物品賃貸業,20～24歳,22.7268,33.634,306.3561
2020,K,不動産業，物品賃貸業,25～29歳,26.4275,77.5437,394.6735
2020,K,不動産業，物品賃貸業,30～34歳,29.321,104.423,456.2753
2020,K,不動産業，物品賃貸業,35～39歳,34.1868,128.5654,538.807
2020,K,不動産業，物品賃貸業,40～44歳,36.7929,131.5354,573.0503
2020,K,不動産業，物品賃貸業,45～49歳,38.5785,145.3475,608.2893
2020,K,不動産業，物品賃貸業,50～54歳,42.2626,158.1928,665.3435
2020,K,不動産業，物品賃貸業,55～59歳,41.7253,142.7286,643.4316
2020,K,不動産業，物品賃貸業,60～64歳,29.6003,66.6988,421.902
2020,K,不動産業，物品賃貸業,65～69歳,22.4838,23.7929,293.5982
2020,K,不動産業，物品賃貸業,70歳～,21.6224,17.8552,277.3242
2020,L,学術研究，専門・技術サービス業,年齢計,38.815,138.9471,604.7266
2020,L,学術研究，専門・技術サービス業,～19歳,18.1438,13.9308,231.6564
2020,L,学術研究，専門・技術サービス業,20～24歳,22.2897,38.7567,306.2326
2020,L,学術研究，専門・技術サービス業,25～29歳,27.6583,77.854,409.7531
2020,L,学術研究，専門・技術サービス業,30～34歳,32.7007,109.11,501.5184
2020,L,学術研究，専門・技術サービス業,35～39歳,39.0288,144.7004,613.0455
2020,L,学術研究，専門・技術サービス業,40～44歳,42.5303,170.0125,680.3759
2020,L,学術研究，専門・技術サービス業,45～49歳,44.2714,173.9535,705.2104
2020,L,学術研究，専門・技術サービス業,50～54歳,49.565,191.8245,786.6049
2020,L,学術研究，専門・技術サービス業,55～59歳,49.0371,200.4605,788.9063
2020,L,学術研究，専門・技術サービス業,60～64歳,37.4733,109.6991,559.3782
2020,L,学術研究，専門・技術サービス業,65～69歳,33.211,58.9319,457.4643
2020,L,学術研究，専門・技術サービス業,70歳～,27.9903,35.0321,370.9161
2020,M,宿泊業，飲食サービス業,年齢計,25.0482,35.2995,335.8776
2020,M,宿泊業，飲食サービス業,～19歳,17.2579,5.945,213.0399
2020,M,宿泊業，飲食サービス業,20～24歳,19.7709,19.234,256.4847
2020,M,宿泊業，飲食サービス業,25～29歳,21.7594,30.9576,292.0699
2020,M,宿泊業，飲食サービス業,30～34歳,24.1412,36.2819,325.9768
2020,M,宿泊業，飲食サービス業,35～39歳,26.3644,43.0926,359.4651
2020,M,宿泊業，飲食サービス業,40～44歳,28.2036,48.4713,386.9141
2020,M,宿泊業，飲食サービス業,45～49歳,28.3504,46.8833,387.0876
2020,M,宿泊業，飲食サービス業,50～54歳,28.4056,44.1184,384.9851
2020,M,宿泊業，飲食サービス業,55～59歳,26.8785,34.8443,357.3866
2020,M,宿泊業，飲食サービス業,60～64歳,24.3851,23.7907,316.4123
2020,M,宿泊業，飲食サービス業,65～69歳,21.0134,9.1356,261.2964
2020,M,宿泊業，飲食サービス業,70歳～,18.113,6.7463,224.1024
2020,N,生活関連サービス業，娯楽業,年齢計,26.7723,45.0365,366.3045
2020,N,生活関連サービス業，娯楽業,～19歳,18.3115,4.2082,223.9456
2020,N,生活関連サービス業，娯楽業,20～24歳,20.3045,13.9803,257.6346
2020,N,生活関連サービス業，娯楽業,25～29歳,23.7765,26.9183,312.2367
2020,N,生活関連サービス業，娯楽業,30～34歳,26.2389,41.95,356.8173
2020,N,生活関連サービス業，娯楽業,35～39歳,28.7729,56.9904,402.2648
2020,N,生活関連サービス業，娯楽業,40～44歳,30.8686,57.0764,427.4997
2020,N,生活関連サービス業，娯楽業,45～49歳,31.2335,76.6311,451.4336
2020,N,生活関連サービス業，娯楽業,50～54歳,27.9347,55.9111,391.1276
2020,N,生活関連サービス業，娯楽業,55～59歳,28.5317,46.827,389.2069
2020,N,生活関連サービス業，娯楽業,60～64歳,24.4621,36.1294,329.6745
2020,N,生活関連サービス業，娯楽業,65～69歳,19.7366,17.4507,254.2894
2020,N,生活関連サービス業，娯楽業,70歳～,19.6079,12.4635,247.7581
2020,O,教育，学習支援業,年齢計,37.0288,124.8519,569.1974
2020,O,教育，学習支援業,～19歳,16.9137,3.9458,206.9104
2020,O,教育，学習支援業,20～24歳,21.1563,39.3567,293.2326
2020,O,教育，学習支援業,25～29歳,25.2395,64.1813,367.0547
2020,O,教育，学習支援業,30～34歳,30.309,81.1578,444.8656
2020,O,教育，学習支援業,35～39歳,34.0422,104.9671,513.4739
2020,O,教育，学習支援業,40～44歳,38.4675,129.4185,591.0283
2020,O,教育，学習支援業,45～49歳,41.1548,149.3568,643.2147
2020,O,教育，学習支援業,50～54歳,44.5175,170.1757,704.3855
2020,O,教育，学習支援業,55～59歳,48.2374,194.6776,773.5264
2020,O,教育，学習支援業,60～64歳,46.6794,176.596,736.7492
2020,O,教育，学習支援業,65～69歳,42.8759,140.5142,655.0248
2020,O,教育，学習支援業,70歳～,37.045,108.5331,553.0732
2020,P,医療，福祉,年齢計,29.0519,73.0494,421.6721
2020,P,医療，福祉,～19歳,17.9883,10.6231,226.4832
2020,P,医療，福祉,20～24歳,22.278,41.2012,308.5372
2020,P,医療，福祉,25～29歳,25.03,64.5415,364.9018
2020,P,医療，福祉,30～34歳,27.1933,67.5145,393.8347
2020,P,医療，福祉,35～39歳,28.7815,74.7904,420.1689
2020,P,医療，福祉,40～44歳,30.2379,80.9643,443.8189
2020,P,医療，福祉,45～49歳,31.016,87.2503,459.4428
2020,P,医療，福祉,50～54歳,31.8602,84.7224,467.0448
2020,P,医療，福祉,55～59歳,33.088,88.3022,485.358
2020,P,医療，福祉,60～64歳,30.6029,66.1218,433.3564
2020,P,医療，福祉,65～69歳,30.8552,46.689,416.9516
2020,P,医療，福祉,70歳～,37.2978,41.3832,488.9572
2020,Q,複合サービス事業,年齢計,29.1561,98.9644,448.8381
2020,Q,複合サービス事業,～19歳,17.5835,19.9946,230.9969
2020,Q,複合サービス事業,20～24歳,19.5548,50.487,285.1449
2020,Q,複合サービス事業,25～29歳,22.3677,75.1548,343.5671
2020,Q,複合サービス事業,30～34歳,25.0938,85.9978,387.1238
2020,Q,複合サービス事業,35～39歳,27.6427,91.6213,423.3332
2020,Q,複合サービス事業,40～44歳,31.1087,110.9526,484.2568
2020,Q,複合サービス事業,45～49歳,33.3774,125.71,526.2384
2020,Q,複合サービス事業,50～54歳,34.4803,126.0027,539.7662
2020,Q,複合サービス事業,55～59歳,36.3988,130.7931,567.5782
2020,Q,複合サービス事業,60～64歳,23.4623,44.2263,325.7742
2020,Q,複合サービス事業,65～69歳,19.3792,20.5554,253.1057
2020,Q,複合サービス事業,70歳～,17.2287,8.8851,215.6299
2020,R,サービス業（他に分類されないもの）,年齢計,26.4377,55.1892,372.4418
2020,R,サービス業（他に分類されないもの）,～19歳,17.9174,8.8783,223.8866
2020,R,サービス業（他に分類されないもの）,20～24歳,21.0879,20.8523,273.9077
2020,R,サービス業（他に分類されないもの）,25～29歳,23.0693,38.7679,315.5998
2020,R,サービス業（他に分類されないもの）,30～34歳,25.194,50.7213,353.0487
2020,R,サービス業（他に分類されないもの）,35～39歳,26.9096,59.0593,381.9743
2020,R,サービス業（他に分類されないもの）,40～44歳,28.6462,71.0318,414.7856
2020,R,サービス業（他に分類されないもの）,45～49歳,28.9879,72.1635,420.018
2020,R,サービス業（他に分類されないもの）,50～54歳,29.9755,74.8196,434.5257
2020,R,サービス業（他に分類されないもの）,55～59歳,29.424,70.5461,423.634
2020,R,サービス業（他に分類されないもの）,60～64歳,24.5043,39.4754,333.5267
2020,R,サービス業（他に分類されないもの）,65～69歳,21.7561,20.7025,281.776
2020,R,サービス業（他に分類されないもの）,70歳～,20.0748,10.1072,251.0042
2021,C,鉱業，採石業，砂利採取業,年齢計,32.3368,108.7561,496.7975
2021,C,鉱業，採石業，砂利採取業,～19歳,18.6222,16.0567,239.5233
2021,C,鉱業，採石業，砂利採取業,20～24歳,21.7588,69.3041,330.41
2021,C,鉱業，採石業，砂利採取業,25～29歳,26.3888,86.406,403.0716
2021,C,鉱業，採石業，砂利採取業,30～34歳,29.7789,114.0341,471.381
2021,C,鉱業，採石業，砂利採取業,35～39歳,30.563,104.3609,471.1173
2021,C,鉱業，採石業，砂利採取業,40～44歳,32.7383,106.0703,498.9301
2021,C,鉱業，採石業，砂利採取業,45～49歳,34.8814,132.3375,550.9149
2021,C,鉱業，採石業，砂利採取業,50～54歳,36.8764,128.9913,571.5077
2021,C,鉱業，採石業，砂利採取業,55～59歳,40.2608,149.3823,632.5118
2021,C,鉱業，採石業，砂利採取業,60～64歳,28.2955,90.1183,429.6641
2021,C,鉱業，採石業，砂利採取業,65～69歳,26.3394,31.971,348.0438
2021,C,鉱業，採石業，砂利採取業,70歳～,23.1254,20.9654,298.4696
2021,D,建設業,年齢計,33.3228,101.4357,501.3099
2021,D,建設業,～19歳,19.2283,16.8307,247.5706
2021,D,建設業,20～24歳,22.1558,46.9772,312.8468
2021,D,建設業,25～29歳,25.5853,84.067,391.0901
2021,D,建設業,30～34歳,29.2273,93.984,444.7119
2021,D,建設業,35～39歳,31.5882,100.9246,479.9827
2021,D,建設業,40～44歳,35.5476,114.2564,540.8271
2021,D,建設業,45～49歳,37.1573,124.9171,570.8044
2021,D,建設業,50～54歳,40.9404,143.9342,635.219
2021,D,建設業,55～59歳,40.6179,131.1084,618.5236
2021,D,建設業,60～64歳,34.7523,82.3858,499.4135
