集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2013,E,製造業,22,鉄鋼業,25～29歳,23.5608,71.0753,353.8053
2013,E,製造業,22,鉄鋼業,30～34歳,26.6704,88.9165,408.9614
2013,E,製造業,22,鉄鋼業,35～39歳,29.7789,101.4907,458.8379
2013,E,製造業,22,鉄鋼業,40～44歳,33.2034,119.9393,518.3804
2013,E,製造業,22,鉄鋼業,45～49歳,37.7652,152.0826,605.2651
2013,E,製造業,22,鉄鋼業,50～54歳,39.2524,158.3832,629.4119
2013,E,製造業,22,鉄鋼業,55～59歳,38.5416,147.9866,610.4853
2013,E,製造業,22,鉄鋼業,60～64歳,23.9792,79.1972,366.9482
2013,E,製造業,22,鉄鋼業,65～69歳,25.7806,36.9038,346.2713
2013,E,製造業,22,鉄鋼業,70歳～,24.3753,34.5264,327.0302
2013,E,製造業,23,非鉄金属製造業,年齢計,30.0572,93.5152,454.2013
2013,E,製造業,23,非鉄金属製造業,～19歳,17.3771,15.5691,224.0941
2013,E,製造業,23,非鉄金属製造業,20～24歳,19.2553,43.8099,274.8738
2013,E,製造業,23,非鉄金属製造業,25～29歳,23.0129,67.2562,343.4107
2013,E,製造業,23,非鉄金属製造業,30～34歳,26.431,81.4734,398.6453
2013,E,製造業,23,非鉄金属製造業,35～39歳,29.885,92.8582,451.4786
2013,E,製造業,23,非鉄金属製造業,40～44歳,33.2688,110.7144,509.9398
2013,E,製造業,23,非鉄金属製造業,45～49歳,36.3029,130.0426,565.677
2013,E,製造業,23,非鉄金属製造業,50～54歳,39.8748,142.0419,620.5399
2013,E,製造業,23,非鉄金属製造業,55～59歳,36.2221,109.5795,544.2448
2013,E,製造業,23,非鉄金属製造業,60～64歳,23.5446,58.34,340.8754
2013,E,製造業,23,非鉄金属製造業,65～69歳,28.0866,19.7207,356.7594
2013,E,製造業,23,非鉄金属製造業,70歳～,19.2613,9.0112,240.1468
2013,E,製造業,24,金属製品製造業,年齢計,27.4238,68.3475,397.4332
2013,E,製造業,24,金属製品製造業,～19歳,17.1202,11.7355,217.1778
2013,E,製造業,24,金属製品製造業,20～24歳,19.2941,36.4095,267.9384
2013,E,製造業,24,金属製品製造業,25～29歳,21.838,50.2947,312.3511
2013,E,製造業,24,金属製品製造業,30～34歳,23.6,63.9478,347.1476
2013,E,製造業,24,金属製品製造業,35～39歳,26.4762,63.3797,381.0939
2013,E,製造業,24,金属製品製造業,40～44歳,29.529,78.9632,433.3113
2013,E,製造業,24,金属製品製造業,45～49歳,31.2466,82.4266,457.3856
2013,E,製造業,24,金属製品製造業,50～54歳,34.0754,87.1434,496.0488
2013,E,製造業,24,金属製品製造業,55～59歳,32.2922,81.3777,468.8844
2013,E,製造業,24,金属製品製造業,60～64歳,26.608,54.3258,373.6212
2013,E,製造業,24,金属製品製造業,65～69歳,27.9211,92.9722,428.0253
2013,E,製造業,24,金属製品製造業,70歳～,32.8623,91.1374,485.4845
2013,E,製造業,25,はん用機械器具製造業,年齢計,30.2349,110.5967,473.4158
2013,E,製造業,25,はん用機械器具製造業,～19歳,17.5373,18.3656,228.8129
2013,E,製造業,25,はん用機械器具製造業,20～24歳,19.7997,58.423,296.0191
2013,E,製造業,25,はん用機械器具製造業,25～29歳,22.8572,78.1306,352.4171
2013,E,製造業,25,はん用機械器具製造業,30～34歳,26.0653,91.1668,403.9506
2013,E,製造業,25,はん用機械器具製造業,35～39歳,29.5046,110.8202,464.8754
2013,E,製造業,25,はん用機械器具製造業,40～44歳,32.9974,130.6599,526.6287
2013,E,製造業,25,はん用機械器具製造業,45～49歳,37.083,145.6171,590.6133
2013,E,製造業,25,はん用機械器具製造業,50～54歳,37.4537,150.0998,599.5442
2013,E,製造業,25,はん用機械器具製造業,55～59歳,39.0207,149.0847,617.3328
2013,E,製造業,25,はん用機械器具製造業,60～64歳,25.9647,78.2408,389.8168
2013,E,製造業,25,はん用機械器具製造業,65～69歳,26.8141,45.2041,366.9734
2013,E,製造業,25,はん用機械器具製造業,70歳～,24.8208,26.9209,324.7703
2013,E,製造業,26,生産用機械器具製造業,年齢計,30.8676,98.3259,468.7366
2013,E,製造業,26,生産用機械器具製造業,～19歳,17.1192,12.9558,218.3862
2013,E,製造業,26,生産用機械器具製造業,20～24歳,19.8086,43.0575,280.7603
2013,E,製造業,26,生産用機械器具製造業,25～29歳,23.0318,66.7023,343.0842
2013,E,製造業,26,生産用機械器具製造業,30～34歳,26.3773,80.8681,397.3959
2013,E,製造業,26,生産用機械器具製造業,35～39歳,29.7637,91.9646,449.1294
2013,E,製造業,26,生産用機械器具製造業,40～44歳,33.291,113.1254,512.6177
2013,E,製造業,26,生産用機械器具製造業,45～49歳,36.9069,130.1101,572.9933
2013,E,製造業,26,生産用機械器具製造業,50～54歳,39.098,132.276,601.4519
2013,E,製造業,26,生産用機械器具製造業,55～59歳,38.4844,136.6964,598.5091
2013,E,製造業,26,生産用機械器具製造業,60～64歳,27.7961,70.978,404.5315
2013,E,製造業,26,生産用機械器具製造業,65～69歳,25.1206,48.2219,349.6687
2013,E,製造業,26,生産用機械器具製造業,70歳～,25.45,37.6769,343.0769
2013,E,製造業,27,業務用機械器具製造業,年齢計,32.3645,113.4914,501.866
2013,E,製造業,27,業務用機械器具製造業,～19歳,17.5902,14.6751,225.7573
2013,E,製造業,27,業務用機械器具製造業,20～24歳,19.5981,48.5092,283.6867
2013,E,製造業,27,業務用機械器具製造業,25～29歳,23.3642,74.706,355.0768
2013,E,製造業,27,業務用機械器具製造業,30～34歳,26.0808,88.0714,401.0415
2013,E,製造業,27,業務用機械器具製造業,35～39歳,29.785,102.1919,459.6124
2013,E,製造業,27,業務用機械器具製造業,40～44歳,34.5763,125.6783,540.5943
2013,E,製造業,27,業務用機械器具製造業,45～49歳,38.7322,140.892,605.679
2013,E,製造業,27,業務用機械器具製造業,50～54歳,43.1268,171.2576,688.7788
2013,E,製造業,27,業務用機械器具製造業,55～59歳,42.75,156.0549,669.0555
2013,E,製造業,27,業務用機械器具製造業,60～64歳,24.9044,74.5982,373.4505
2013,E,製造業,27,業務用機械器具製造業,65～69歳,26.4573,47.4992,364.9872
2013,E,製造業,27,業務用機械器具製造業,70歳～,29.9205,33.9598,393.0052
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,年齢計,29.33,91.6521,443.6126
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,～19歳,15.891,12.8375,203.529
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,20～24歳,18.8088,42.3602,268.0662
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,25～29歳,22.0557,72.1483,336.8169
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,30～34歳,24.5894,94.3801,389.453
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,35～39歳,28.2826,95.4853,434.8761
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,40～44歳,32.7834,101.2734,494.6738
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,45～49歳,36.0882,109.1847,542.2432
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,50～54歳,39.2161,116.5334,587.1261
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,55～59歳,37.2917,121.369,568.8694
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,60～64歳,28.1891,45.3554,383.6245
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,65～69歳,32.3358,23.3589,411.3883
2013,E,製造業,28,電子部品・デバイス・電子回路製造業,70歳～,20.7481,4.4671,253.4443
2013,E,製造業,29,電気機械器具製造業,年齢計,32.0712,103.7859,488.6405
2013,E,製造業,29,電気機械器具製造業,～19歳,16.8349,16.4056,218.4241
2013,E,製造業,29,電気機械器具製造業,20～24歳,19.0866,44.2885,273.328
2013,E,製造業,29,電気機械器具製造業,25～29歳,22.3276,61.6133,329.5445
2013,E,製造業,29,電気機械器具製造業,30～34歳,25.19,75.7402,378.0199
2013,E,製造業,29,電気機械器具製造業,35～39歳,29.1639,90.636,440.6026
2013,E,製造業,29,電気機械器具製造業,40～44歳,34.408,117.6551,530.5508
2013,E,製造業,29,電気機械器具製造業,45～49歳,37.7011,132.4617,584.8753
2013,E,製造業,29,電気機械器具製造業,50～54歳,41.3371,144.8588,640.9045
2013,E,製造業,29,電気機械器具製造業,55～59歳,39.5565,135.344,610.0219
2013,E,製造業,29,電気機械器具製造業,60～64歳,27.5433,67.6581,398.1778
2013,E,製造業,29,電気機械器具製造業,65～69歳,23.4038,39.0024,319.8476
2013,E,製造業,29,電気機械器具製造業,70歳～,22.3964,22.2477,291.0042
2013,E,製造業,30,情報通信機械器具製造業,年齢計,37.2272,135.5062,582.2327
2013,E,製造業,30,情報通信機械器具製造業,～19歳,16.7953,19.1823,220.7254
2013,E,製造業,30,情報通信機械器具製造業,20～24歳,19.0422,42.8142,271.3208
2013,E,製造業,30,情報通信機械器具製造業,25～29歳,23.6488,77.4122,361.1977
2013,E,製造業,30,情報通信機械器具製造業,30～34歳,28.6112,98.281,441.6156
2013,E,製造業,30,情報通信機械器具製造業,35～39歳,33.5494,120.1556,522.7479
2013,E,製造業,30,情報通信機械器具製造業,40～44歳,37.6302,135.9166,587.4794
2013,E,製造業,30,情報通信機械器具製造業,45～49歳,43.911,174.7267,701.6592
2013,E,製造業,30,情報通信機械器具製造業,50～54歳,48.5827,185.7921,768.7845
2013,E,製造業,30,情報通信機械器具製造業,55～59歳,47.7846,170.8554,744.2704
2013,E,製造業,30,情報通信機械器具製造業,60～64歳,26.8043,80.7463,402.3979
2013,E,製造業,30,情報通信機械器具製造業,65～69歳,32.5095,79.6554,469.7691
2013,E,製造業,30,情報通信機械器具製造業,70歳～,22.0245,27.8727,292.1673
2013,E,製造業,31,輸送用機械器具製造業,年齢計,30.5009,117.5928,483.603
2013,E,製造業,31,輸送用機械器具製造業,～19歳,17.5159,20.9237,231.115
2013,E,製造業,31,輸送用機械器具製造業,20～24歳,19.9955,59.1786,299.1245
2013,E,製造業,31,輸送用機械器具製造業,25～29歳,23.0682,83.1996,360.0175
2013,E,製造業,31,輸送用機械器具製造業,30～34歳,26.488,98.258,416.1136
2013,E,製造業,31,輸送用機械器具製造業,35～39歳,29.5647,116.7677,471.5442
2013,E,製造業,31,輸送用機械器具製造業,40～44歳,34.0877,136.2991,545.351
2013,E,製造業,31,輸送用機械器具製造業,45～49歳,37.7928,157.4711,610.9852
2013,E,製造業,31,輸送用機械器具製造業,50～54歳,40.7742,175.7039,664.9941
2013,E,製造業,31,輸送用機械器具製造業,55～59歳,40.2728,167.0822,650.3563
2013,E,製造業,31,輸送用機械器具製造業,60～64歳,26.2383,76.3429,391.2022
2013,E,製造業,31,輸送用機械器具製造業,65～69歳,19.4429,27.1213,260.4361
2013,E,製造業,31,輸送用機械器具製造業,70歳～,22.6763,16.2937,288.4096
2013,E,製造業,32,その他の製造業,年齢計,27.5892,73.8315,404.9019
2013,E,製造業,32,その他の製造業,～19歳,16.8317,8.6749,210.6549
2013,E,製造業,32,その他の製造業,20～24歳,18.1804,32.4754,250.6402
2013,E,製造業,32,その他の製造業,25～29歳,21.8415,52.9006,314.9989
2013,E,製造業,32,その他の製造業,30～34歳,24.9576,64.1918,363.6834
2013,E,製造業,32,その他の製造業,35～39歳,27.4689,73.228,402.8553
2013,E,製造業,32,その他の製造業,40～44歳,29.6508,88.5807,444.3903
2013,E,製造業,32,その他の製造業,45～49歳,32.4641,95.4528,485.0223
2013,E,製造業,32,その他の製造業,50～54歳,33.0993,100.0069,497.1986
2013,E,製造業,32,その他の製造業,55～59歳,31.9576,82.5265,466.0171
2013,E,製造業,32,その他の製造業,60～64歳,28.0314,61.8473,398.2239
2013,E,製造業,32,その他の製造業,65～69歳,20.2005,68.2291,310.6348
2013,E,製造業,32,その他の製造業,70歳～,24.2298,26.6215,317.3789
2013,G,情報通信業,39,情報サービス業,年齢計,37.397,108.7615,557.5259
2013,G,情報通信業,39,情報サービス業,～19歳,16.7585,14.46,215.5618
2013,G,情報通信業,39,情報サービス業,20～24歳,21.5499,23.5267,282.1251
2013,G,情報通信業,39,情報サービス業,25～29歳,26.0063,60.4662,372.542
2013,G,情報通信業,39,情報サービス業,30～34歳,31.4156,73.58,450.5676
2013,G,情報通信業,39,情報サービス業,35～39歳,37.3579,111.0226,559.3171
2013,G,情報通信業,39,情報サービス業,40～44歳,42.2487,144.251,651.2352
2013,G,情報通信業,39,情報サービス業,45～49歳,47.959,154.3349,729.8423
2013,G,情報通信業,39,情報サービス業,50～54歳,52.3836,178.0171,806.6206
2013,G,情報通信業,39,情報サービス業,55～59歳,51.9282,161.3206,784.4596
2013,G,情報通信業,39,情報サービス業,60～64歳,30.3237,81.4275,445.3123
2013,G,情報通信業,39,情報サービス業,65～69歳,26.5649,3.7501,322.5288
2013,G,情報通信業,39,情報サービス業,70歳～,20.1775,0.0833,242.2133
2013,I,卸売業，小売業,I1,卸売業,年齢計,32.3731,99.4385,487.9159
2013,I,卸売業，小売業,I1,卸売業,～19歳,17.1084,6.4318,211.7332
2013,I,卸売業，小売業,I1,卸売業,20～24歳,20.2441,32.5403,275.4693
2013,I,卸売業，小売業,I1,卸売業,25～29歳,23.3727,69.5235,349.9963
2013,I,卸売業，小売業,I1,卸売業,30～34歳,26.4158,73.8826,390.8728
2013,I,卸売業，小売業,I1,卸売業,35～39歳,30.3429,94.506,458.6211
2013,I,卸売業，小売業,I1,卸売業,40～44歳,35.526,118.5129,544.825
2013,I,卸売業，小売業,I1,卸売業,45～49歳,39.2087,136.6758,607.1804
2013,I,卸売業，小売業,I1,卸売業,50～54歳,41.9264,146.2241,649.3404
2013,I,卸売業，小売業,I1,卸売業,55～59歳,40.2124,126.6437,609.1921
2013,I,卸売業，小売業,I1,卸売業,60～64歳,30.2523,49.5121,412.54
2013,I,卸売業，小売業,I1,卸売業,65～69歳,25.706,32.3183,340.7908
2013,I,卸売業，小売業,I1,卸売業,70歳～,19.4233,29.1669,262.247
2013,I,卸売業，小売業,I2,小売業,年齢計,25.7148,54.4201,362.9972
2013,I,卸売業，小売業,I2,小売業,～19歳,15.3902,3.8134,188.4963
2013,I,卸売業，小売業,I2,小売業,20～24歳,18.413,20.875,241.8314
2013,I,卸売業，小売業,I2,小売業,25～29歳,21.2759,44.1791,299.4903
2013,I,卸売業，小売業,I2,小売業,30～34歳,24.1577,54.7844,344.6762
2013,I,卸売業，小売業,I2,小売業,35～39歳,27.2855,64.0892,391.5147
2013,I,卸売業，小売業,I2,小売業,40～44歳,29.3523,70.1073,422.3346
2013,I,卸売業，小売業,I2,小売業,45～49歳,30.7619,74.8718,444.0144
2013,I,卸売業，小売業,I2,小売業,50～54歳,30.9869,72.56,444.4028
2013,I,卸売業，小売業,I2,小売業,55～59歳,28.8191,57.8202,403.65
2013,I,卸売業，小売業,I2,小売業,60～64歳,23.6142,27.8758,311.2467
2013,I,卸売業，小売業,I2,小売業,65～69歳,21.5943,16.0301,275.1613
2013,I,卸売業，小売業,I2,小売業,70歳～,20.5621,19.3047,266.0495
2013,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,年齢計,38.7394,93.7696,558.6428
2013,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,～19歳,15.99,0,191.88
2013,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,20～24歳,21.6866,21.0745,281.3142
2013,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,26.0808,54.8344,367.8043
2013,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,33.4436,87.8341,489.1578
2013,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,40.2107,106.8347,589.3631
2013,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,43.9537,122.2687,649.7127
